var_type,y,y,y,y,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
2870,4.4,8.43,0.14,34.0,True,7.0,2.0,2875.0,137.16000366210938,522.4199829101562,9.559999465942385,0.0,57.77999877929688,47.96993255615234,43.58917236328125,41.10966110229492,47.17208099365234,44.49340057373047,70.5999984741211,54.400001525878906,70.70000457763672,87.30000305175781,73.5999984741211,0.0155578395351767,0.0128736300393939,0.0130279278382658,0.0158926863223314,0.0134384082630276,26.983972167968773,28.149194335937523,23.950830078125023,23.713220214843773,23.751306152343773,100.0,100.0,99.0999984741211,99.8000030517578,94.9000015258789,2.375,0.125,0.0,5.8125,0.0,-0.2370092719793319,-3.429570198059082,-1.4205981492996216,-1.557338833808899,-1.786787033081055,1.6277002096176147,-1.3460131883621216,-0.4786279201507568,-0.7688989043235779,-1.3192040920257568
2871,3.9,8.0,0.03,27.0,True,7.0,2.0,2876.0,137.16000366210938,625.0599975585938,9.460000038146973,0.0,301.6960144042969,47.96993255615234,44.13991928100586,40.075984954833984,47.17208099365234,47.94529342651367,70.5999984741211,48.5,71.30000305175781,87.30000305175781,72.70000457763672,0.0155578395351767,0.0126042338088154,0.0127253765240311,0.0158926863223314,0.0150143997743725,26.983972167968773,29.749139404296898,23.4516540527344,23.713220214843773,25.822198486328148,100.0,100.0,80.30000305175781,99.8000030517578,100.0,2.375,0.3125,0.0,5.8125,7.625,-0.2370092719793319,-3.019316434860229,-1.1592870950698853,-1.557338833808899,-3.080798387527466,1.6277002096176147,-3.029892444610596,-1.6754150390625,-0.7688989043235779,-0.5172876119613647
2872,10.8,8.48,,,False,7.0,2.0,2877.0,210.3600006103516,941.5,13.880000114440918,0.0,20.07999992370605,30.927051544189453,35.34060287475586,31.48765563964844,31.24967193603516,34.56907272338867,41.900001525878906,28.30000114440918,54.0,65.4000015258789,59.79999923706055,0.0126466825604438,0.0112187415361404,0.0140896420925855,0.0146873351186513,0.0137799037620425,32.34481201171877,37.13430175781252,29.796502685546898,27.128045654296898,27.59151611328128,71.4000015258789,5.0,100.0,82.0,100.0,0.0,0.0,0.0,0.0,0.0,0.8375170826911926,-3.129745960235596,0.5731396079063416,0.7026196122169495,0.2402319312095642,2.2754247188568115,5.922214031219482,4.829470157623291,1.6777758598327637,-0.7225366234779358
2873,3.6,8.3,0.08,26.0,True,7.0,2.0,2878.0,210.3600006103516,960.0599975585938,14.719999313354492,0.0,760.0,30.927051544189453,34.091949462890625,31.33335304260254,31.24967193603516,35.233497619628906,41.900001525878906,25.600000381469727,55.60000228881836,65.4000015258789,38.20000076293945,0.0126466825604438,0.0102738095447421,0.0144457016140222,0.0146873351186513,0.013069131411612,32.34481201171877,37.3704772949219,29.630487060546898,27.128045654296898,34.4379821777344,71.4000015258789,5.0,100.0,82.0,98.5,0.0,0.0,0.0,0.0,0.0,0.8375170826911926,-3.071318387985229,0.0495288074016571,0.7026196122169495,-1.5492455959320068,2.2754247188568115,5.91473388671875,4.699824333190918,1.6777758598327637,7.035114765167236
2874,10.2,8.1,,,False,7.0,2.0,2879.0,274.5,978.5199584960938,1.9399999380111688,0.0,158.67999267578125,27.0465145111084,29.08047676086425,34.123592376708984,24.99832344055176,38.20601272583008,22.89999961853028,10.199999809265137,45.20000076293945,76.80000305175781,58.60000228881836,0.0092401234433054,0.0066118049435317,0.0158057790249586,0.0196307804435491,0.0190436765551567,37.32732543945315,45.89348754882815,34.75405273437502,29.2040954589844,33.4223571777344,45.0,51.900001525878906,90.5999984741211,99.9000015258789,18.5,0.0,0.0,0.0,0.0,0.0,5.941328048706055,3.493408203125,-0.3643237352371216,-0.1019775345921516,1.2208447456359863,-0.7058349251747131,-3.010202646255493,1.665651798248291,-1.2670947313308716,3.212270498275757
2875,1.8,8.4,0.21,33.0,True,7.0,2.0,2880.0,274.5,979.5399780273438,3.4600000381469727,0.0,737.6199951171875,27.0465145111084,27.3659782409668,33.0982551574707,24.99832344055176,40.007938385009766,22.89999961853028,9.199999809265137,37.20000076293945,76.80000305175781,30.100000381469727,0.0092401234433054,0.0060201813466846,0.0142852757126092,0.0196307804435491,0.0134001057595014,37.32732543945315,46.09603271484377,36.45327148437502,29.2040954589844,39.17437133789065,45.0,5.0,97.70000457763672,99.9000015258789,97.20000457763672,0.0,0.0,0.0,0.0,0.0,5.941328048706055,1.6148730516433716,-0.2707031071186065,-0.1019775345921516,-3.3022851943969727,-0.7058349251747131,-3.628930568695069,2.053549766540528,-1.2670947313308716,4.992143630981445
2876,11.6,8.4,,,False,7.0,2.0,2881.0,242.0599975585937,931.5599975585938,18.53999900817871,0.0,86.23999786376953,54.70397186279297,53.71346282958984,60.04813003540039,53.140384674072266,59.27506256103516,35.400001525878906,20.30000114440918,44.400001525878906,51.70000076293945,57.400001525878906,0.0139966672286391,0.0117425927892327,0.0143504245206713,0.0157112069427967,0.018132921308279,36.9079528808594,43.7499938964844,33.45003662109377,32.18172607421877,32.98488769531252,65.9000015258789,52.0,100.0,100.0,97.5999984741211,0.0,0.0,1.0625,0.25,0.0,7.473554611206055,5.399965763092041,-1.520683526992798,1.775795817375183,2.127914905548096,-2.9461474418640137,-1.005275845527649,-1.969763159751892,1.0118359327316284,2.814142942428589
2877,3.4,8.3,0.07,30.0,True,7.0,2.0,2882.0,242.0599975585937,917.739990234375,12.699999809265137,0.0,685.8800048828125,54.70397186279297,50.96017837524414,60.91547393798828,53.140384674072266,48.3236198425293,35.400001525878906,19.200000762939453,44.900001525878906,51.70000076293945,19.200000762939453,0.0139966672286391,0.0112793399021029,0.0150962760671973,0.0157112069427967,0.0107392212375998,36.9079528808594,44.04677734375002,33.97707519531252,32.18172607421877,43.1556335449219,65.9000015258789,15.5,100.0,100.0,36.29999923706055,0.0,0.0,0.5625,0.25,0.0,7.473554611206055,5.034296989440918,-5.883185863494873,1.775795817375183,3.443125009536743,-2.9461474418640137,-2.3645923137664795,2.4696850776672363,1.0118359327316284,-1.7661083936691284
2878,10.3,8.4,,,False,7.0,2.0,2883.0,163.1840057373047,607.8999633789062,18.35999870300293,0.0,61.87999725341797,67.06844329833984,64.04383850097656,60.90905380249024,65.6401596069336,64.10447692871094,62.70000076293945,47.60000228881836,62.5,72.4000015258789,65.4000015258789,0.0173190720379352,0.0160127207636833,0.0161737240850925,0.01777751930058,0.0160529408603906,30.650018310546898,34.0676208496094,29.4977966308594,28.608514404296898,28.678521728515648,100.0,100.0,98.5999984741211,100.0,97.5999984741211,0.9375,0.0,0.0,0.0,0.0,5.396543025970459,5.995739459991455,2.610732316970825,1.886091232299805,4.728559494018555,-2.9512181282043457,-3.6760449409484863,-2.4326977729797363,-0.9495141506195068,-1.1920117139816284
2879,3.4,8.2,0.07,24.0,True,7.0,2.0,2884.0,163.1840057373047,588.3999633789062,17.639999389648438,0.0,450.6600036621094,67.06844329833984,64.07994079589844,59.31194305419922,65.6401596069336,62.207298278808594,62.70000076293945,52.900001525878906,64.9000015258789,72.4000015258789,50.20000076293945,0.0173190720379352,0.016455590724945,0.0160347819328308,0.01777751930058,0.0147650046274065,30.650018310546898,32.72881469726565,28.746514892578148,28.608514404296898,31.699578857421898,100.0,100.0,100.0,100.0,87.9000015258789,0.9375,0.0,0.0,0.0,0.0,5.396543025970459,5.471506118774414,2.674223661422729,1.886091232299805,4.183078289031982,-2.9512181282043457,-5.230859279632568,-3.2961230278015137,-0.9495141506195068,-3.937910079956055
2880,11.8,8.2,,,False,7.0,2.0,2885.0,218.7360076904297,852.9199829101562,12.460000038146973,0.0,92.04000091552734,61.93188095092773,57.10778427124024,53.4068603515625,56.34502410888672,48.89176940917969,75.5999984741211,57.60000228881836,83.5999984741211,83.20000457763672,78.9000015258789,0.0197186507284641,0.018862621858716,0.0187397953122854,0.0173260681331157,0.01793073117733,29.69625244140628,33.6105895996094,27.096826171875023,25.813104248046898,27.3369079589844,12.600000381469728,98.8000030517578,20.39999961853028,68.5999984741211,100.0,2.3125,0.6875,0.0,0.0,0.0,2.959120988845825,3.99746322631836,-0.1499975621700287,2.3279833793640137,2.340830087661743,-1.8397411108016968,-3.474540948867798,-2.5542235374450684,-0.8599633574485779,-1.2510253190994265
2881,4.8,8.8,0.09,25.0,True,7.0,2.0,2886.0,218.7360076904297,694.0,14.779999732971191,0.0,807.8240356445312,61.93188095092773,56.07291030883789,51.65163803100586,56.34502410888672,46.45994567871094,75.5999984741211,63.10000228881836,81.70000457763672,83.20000457763672,51.400001525878906,0.0197186507284641,0.0188940856605768,0.01837008446455,0.0173260681331157,0.0166717618703842,29.69625244140628,31.963708496093773,27.092309570312523,25.813104248046898,33.3604675292969,12.600000381469728,100.0,5.0,68.5999984741211,5.0,2.3125,0.375,0.0,0.0,0.0,2.959120988845825,2.9955809116363525,-0.3640844523906708,2.3279833793640137,1.7225829362869265,-1.8397411108016968,-3.0677881240844727,-2.8849878311157227,-0.8599633574485779,-3.881953001022339
2882,10.4,8.8,,,False,7.0,2.0,2887.0,201.37998962402344,861.8200073242188,3.0999999046325684,0.0,46.959999084472656,63.56135559082031,63.68434143066406,63.65983581542969,58.87540435791016,56.39078521728516,82.4000015258789,61.29999923706055,90.5999984741211,91.4000015258789,92.0,0.0213045366108417,0.0197845064103603,0.0196839142590761,0.018944889307022,0.0177983473986387,29.53218994140628,33.32610473632815,26.610162353515648,25.74752197265628,24.660577392578148,100.0,37.10000228881836,100.0,100.0,100.0,5.375,0.3125,0.125,1.1875,1.3125,1.6409789323806765,1.330773949623108,-2.248591184616089,0.3305444121360779,2.1791772842407227,1.9716650247573853,1.265041470527649,1.115380883216858,1.5353710651397705,0.4234668016433716
2883,4.5,8.4,0.15,26.0,True,7.0,2.0,2888.0,188.67999267578125,639.1199951171875,0.0,0.0,87.83999633789062,41.75192260742188,40.557804107666016,37.83614730834961,43.052513122558594,32.10110092163086,67.4000015258789,52.5,70.30000305175781,89.5999984741211,73.0999984741211,0.0157188307493925,0.0144057339057326,0.0138523345813155,0.0155911538749933,0.0140284271910786,27.889825439453148,30.7656188964844,25.104547119140648,22.984246826171898,24.635186767578148,100.0,99.4000015258789,59.0,5.0,0.2000000029802322,0.0,0.0,0.0,0.125,0.0,-3.622819662094116,-2.442092180252075,-2.7013940811157227,-1.8109692335128784,-2.468622922897339,-1.7220971584320068,3.431591749191284,-0.1719409078359604,-0.961892068386078,-1.8456298112869265
2884,8.0,8.4,,,False,7.0,2.0,2889.0,188.67999267578125,715.3999633789062,0.0,0.0,525.760009765625,41.75192260742188,39.8823471069336,35.91550827026367,43.052513122558594,36.84040069580078,67.4000015258789,50.400001525878906,72.9000015258789,89.5999984741211,68.80000305175781,0.0157188307493925,0.0143560273572802,0.0140757234767079,0.0155911538749933,0.0147362984716892,27.889825439453148,31.368768310546898,24.701531982421898,22.984246826171898,26.453973388671898,100.0,94.8000030517578,88.5999984741211,5.0,82.20000457763672,0.0,0.0,0.0,0.125,0.0,-3.622819662094116,-2.745060920715332,-2.6538939476013184,-1.8109692335128784,-1.84707510471344,-1.7220971584320068,1.679435968399048,-0.25689697265625,-0.961892068386078,3.701279163360596
2885,4.8,8.6,0.14,24.0,True,7.0,2.0,2890.0,103.95999908447266,397.2999877929688,0.0,0.0,34.29999923706055,36.46424102783203,37.09465408325195,35.310302734375,36.939300537109375,33.14292526245117,72.9000015258789,54.20000076293945,69.9000015258789,86.30000305175781,78.30000305175781,0.0136593971401453,0.0128560196608304,0.0129271047189831,0.0134473415091633,0.0122259203344583,24.274011230468773,28.1686950683594,24.024041748046898,21.2299743652344,21.28756103515628,91.0999984741211,100.0,21.0,5.800000190734863,5.0,0.0,0.0,0.0,0.0,0.0,-3.5990917682647705,-2.106034994125366,-2.9704930782318115,-1.835277080535889,-2.1642820835113525,-1.60507071018219,0.723864734172821,-0.43798828125,-1.419226050376892,-1.4942675828933716
2886,11.3,8.56,,,False,7.0,2.0,2891.0,103.95999908447266,333.94000244140625,0.0,0.0,585.3399658203125,36.46424102783203,37.98373794555664,35.18840408325195,36.939300537109375,36.441532135009766,72.9000015258789,58.400001525878906,76.5999984741211,86.30000305175781,58.70000076293945,0.0136593971401453,0.0132153769955039,0.0127942403778433,0.0134473415091633,0.0129692927002906,24.274011230468773,27.359979248046898,22.384362792968773,21.2299743652344,27.020166015625023,91.0999984741211,100.0,5.0,5.800000190734863,88.9000015258789,0.0,0.0,0.0,0.0,0.0,-3.5990917682647705,-1.710554122924805,-2.607907772064209,-1.835277080535889,-2.084338426589966,-1.60507071018219,1.627729415893555,-0.4113281071186065,-1.419226050376892,3.463813304901123
2887,4.8,8.2,0.0,23.0,True,7.0,2.0,2892.0,90.55999755859376,805.0399780273438,2.440000057220459,0.0,23.059999465942383,30.12290000915528,28.08056259155273,28.72881507873535,27.765146255493164,33.30167770385742,70.0999984741211,49.0,84.70000457763672,89.70000457763672,88.9000015258789,0.0134908901527524,0.0122483996674418,0.0144308358430862,0.0128396563231945,0.0142441624775528,24.73629150390628,29.1115661621094,22.726983642578148,19.862603759765648,21.696893310546898,26.89999961853028,5.0,69.5,6.800000190734863,38.400001525878906,0.0,0.0,0.0,0.0,0.0,-1.9202880859375,-1.877363204956055,-0.4461694359779358,-0.515942394733429,-1.656982421875,0.2619970738887787,4.768984317779541,3.2563257217407227,0.0699389651417732,-1.1463183164596558
2888,3.7,8.37,0.21,30.0,True,7.0,2.0,2893.0,90.55999755859376,805.6399536132812,2.4600000381469727,0.0,734.0199584960938,30.12290000915528,27.707836151123047,27.855205535888672,27.765146255493164,31.88300895690918,70.0999984741211,49.20000076293945,87.5,89.70000457763672,57.900001525878906,0.0134908901527524,0.0121952798217535,0.0142292166128754,0.0128396563231945,0.0135044837370514,24.73629150390628,28.97359619140628,21.9619079589844,19.862603759765648,27.851464843750023,26.89999961853028,6.599999904632568,11.600000381469728,6.800000190734863,99.4000015258789,0.0,0.0,0.0,0.0,0.0,-1.9202880859375,-1.7511327266693115,-0.1116479486227035,-0.515942394733429,-1.847363233566284,0.2619970738887787,4.679299354553223,2.9535913467407227,0.0699389651417732,4.626223087310791
2889,9.8,8.42,,,False,7.0,2.0,2894.0,125.57999420166016,892.6199951171875,7.980000019073486,0.0,34.84000015258789,29.735515594482425,35.45917892456055,31.47635269165039,27.510555267333984,34.352874755859375,65.20000457763672,45.10000228881836,81.9000015258789,84.5,88.80000305175781,0.0150868436321616,0.013552320189774,0.0162534397095441,0.015063039958477,0.0158284343779087,27.745660400390648,32.20015869140627,25.1267028808594,23.369470214843773,23.382684326171898,100.0,85.9000015258789,4.800000190734863,5.0,47.79999923706055,0.0,0.0,0.0,0.0,0.0,0.4340454041957855,-3.165332078933716,-1.9477856159210205,-0.1233764588832855,-1.5765111446380615,2.439626455307007,6.949438095092773,3.594677686691284,2.615727424621582,-0.8713354468345642
2890,3.0,8.47,0.13,28.0,True,7.0,2.0,2895.0,125.57999420166016,890.8200073242188,8.139999389648438,0.0,566.9760131835938,29.735515594482425,35.1793327331543,31.905242919921875,27.510555267333984,41.12879180908203,65.20000457763672,47.20000076293945,82.5,84.5,68.0999984741211,0.0150868436321616,0.0138727184385061,0.0163468793034553,0.015063039958477,0.016044657677412,27.745660400390648,31.811212158203148,25.112817382812523,23.369470214843773,27.9843688964844,100.0,81.0999984741211,5.0,5.0,11.199999809265137,0.0,0.0,0.0,0.0,0.0,0.4340454041957855,-3.1038475036621094,-2.053906202316284,-0.1233764588832855,-3.4720458984375,2.439626455307007,6.752036094665527,4.032490253448486,2.615727424621582,5.348176002502441
2891,11.3,8.48,,,False,7.0,2.0,2896.0,176.33999633789062,942.8599853515624,10.420000076293944,0.0,3.919999837875366,39.801795959472656,40.18156433105469,40.77107238769531,33.44377517700195,40.24966812133789,54.10000228881836,34.900001525878906,68.80000305175781,80.5,81.70000457763672,0.0144565682858228,0.0121558224782347,0.0157659370452165,0.015519275330007,0.0158457718789577,30.2172790527344,34.8172546386719,27.602136230468773,24.617272949218773,24.771813964843773,7.400000095367432,5.0,49.400001525878906,2.5,36.900001525878906,0.0,0.0,0.0,0.0,0.0,-1.2462573051452637,-2.0594286918640137,-0.8776928782463074,-1.773908615112305,-1.853955030441284,2.932512044906616,5.535139083862305,3.507397413253784,0.8677148222923279,0.59136962890625
2892,3.0,8.34,0.28,24.0,True,7.0,2.0,2897.0,176.33999633789062,946.219970703125,11.639999389648438,0.0,689.6799926757812,39.801795959472656,38.323516845703125,39.661617279052734,33.44377517700195,35.25596237182617,54.10000228881836,33.20000076293945,71.0,80.5,44.10000228881836,0.0144565682858228,0.0116019695997238,0.0154641950502991,0.015519275330007,0.0123862298205494,30.2172790527344,34.91933593750002,26.752557373046898,24.617272949218773,31.054528808593773,7.400000095367432,5.900000095367432,85.4000015258789,2.5,0.800000011920929,0.0,0.0,0.0,0.0,0.0,-1.2462573051452637,-1.9219409227371216,-0.7297118902206421,-1.773908615112305,-1.6531591415405271,2.932512044906616,5.19387674331665,3.5441601276397705,0.8677148222923279,5.524120807647705
2893,11.8,8.43,,,False,7.0,2.0,2898.0,209.5800018310547,960.3399658203124,13.359999656677246,0.0,13.479999542236328,38.595516204833984,39.19141006469727,34.98297500610352,30.25238990783692,38.0593376159668,60.400001525878906,42.400001525878906,74.80000305175781,80.0,83.5999984741211,0.0170606523752212,0.0150967659428715,0.0181480329483747,0.0176461823284626,0.0181755945086479,31.10128173828128,35.11589965820315,28.403192138671898,26.827294921875023,26.587548828125023,0.0,3.299999952316284,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0822339057922363,-3.512770891189575,-0.2016259729862213,0.6322473287582397,-0.3059203922748565,2.652104377746582,5.600610256195068,4.580597877502441,4.634221076965332,1.8238158226013184
2894,3.7,8.38,0.08,24.0,True,7.0,2.0,2899.0,209.5800018310547,960.8399658203124,13.420000076293944,0.0,823.9840087890625,38.595516204833984,38.28574752807617,34.53776931762695,30.25238990783692,36.89146041870117,60.400001525878906,44.29999923706055,77.9000015258789,80.0,50.79999923706055,0.0170606523752212,0.0153526738286018,0.0184551775455474,0.0176461823284626,0.0158809944987297,31.10128173828128,34.6597839355469,28.053979492187523,26.827294921875023,32.85000000000002,0.0,3.299999952316284,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0822339057922363,-3.0481200218200684,0.0837817341089248,0.6322473287582397,-2.765341758728028,2.652104377746582,5.236686706542969,4.483090877532959,4.634221076965332,5.907822132110596
